,city,hotel_name,booking_url,booking_reviews_score,description,latitude,longitude
0,Besancon,ibis Besançon Centre Ville,https://www.booking.com/hotel/fr/ibis-besancon-centre-ville.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from_sustainable_property_sr=1&from=searchresults,8.4,"L'ibis Besançon Centre Ville se trouve dans la vieille ville de Besançon, à 500 mètres de la gare de Viotte et à 20 minutes de marche de la citadelle Vauban ainsi que du musée des beaux-arts. Il possède un snack-bar et une réception ouverts 24h/24. Une connexion Wi-Fi est disponible gratuitement.
Toutes les chambres sont climatisées et disposent de parquet, d'un téléphone ainsi que d'une télévision à écran plat. Leur salle de bains privative est pourvue d'une douche et d'un sèche-serviettes.
Un petit-déjeuner buffet composé de plats sucrés et salés tels que des œufs, de la salade de fruits, des yaourts et des jus de fruits est servi tous les matins. Des viennoiseries préparées sur place, des madeleines fraîchement cuites au four ainsi qu'une boisson chaude et un fruit à emporter sont également proposés. Un petit-déjeuner plus léger est disponible à partir de 4h00.
L'ibis Besançon Centre Ville est situé à 18 km de l'autoroute A36. Vous pourrez profiter d'un parking privé sur place moyennant des frais supplémentaires et sous réserve de disponibilité. ",47.24045605,6.02599533
1,Besancon,Contact Hôtel Foch,https://www.booking.com/hotel/fr/foch-besancon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from=searchresults,7.0,"Situé à quelques pas de la gare de Besançon et à seulement cinq minutes du centre-ville, l'hôtel Foch propose qualité et confort à un prix abordable.
Ce charmant hôtel dispose d'une vue panoramique sur le centre-ville depuis ses chambres bien équipées. Les chambres sont dotées d'une douche ou d'une baignoire, d'une télévision et d'une connexion par WiFi gratuite.
L'hôtel Foch est également doté d'une réception ouverte 24 heures sur 24, d'un parking situé à 20 mètres de l'hôtel, d'un bar et d'un buffet de petit déjeuner.
La ville de Besançon se trouve à proximité de la frontière suisse. C'est le chef-lieu du département du Doubs, dans la région de Franche-Comté. ",47.24619696,6.02335095
2,Besancon,Premiere Classe Besancon Ecole Valentin,https://www.booking.com/hotel/fr/premiere-classe-besancon-ecole-valentin.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from=searchresults,6.8,"Situé à proximité de l'Alsace et du Jura, cet hôtel est facilement accessible depuis l'autoroute A36. Il est situé dans le village d'Ecole-Valentin, à 5 minutes de route de Besançon. Une connexion Wi-Fi est disponible gratuitement.
Le Premiere Classe Besancon Ecole Valentin propose des chambres climatisées. Chacune est équipée d'une télévision par satellite avec les chaînes Canal + et beIN Sports. La salle de bains privative est pourvue d'une douche et de serviettes.
Vous pourrez savourer un petit-déjeuner buffet tous les matins dans l'élégante salle prévue à cet effet. Un parking privé gratuit pour les voitures et les bus est disponible sur place.
Le Première Classe Besançon est situé en Franche-Comté. Dans les environs, vous pourrez visiter la technopole de Besançon. ",47.27044104,5.9982723
3,Besancon,APPARTEMENT CENTRE HISTORIQUE,https://www.booking.com/hotel/fr/appartement-centre-historique-besancon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from=searchresults,8.5,"L'APPARTEMENT CENTRE HISTORIQUE est situé dans la vieille ville de Besançon, à 3,7 km du Micropolis, à 200 mètres de la cathédrale Saint-Jean et du musée du Temps. Il se trouve à 400 mètres de la citadelle de Besançon.
L'APPARTEMENT CENTRE HISTORIQUE comprend 3 chambres, une cuisine avec un micro-ondes et un réfrigérateur, un lave-linge et une salle de bains.
Vous séjournerez à 700 mètres du musée des beaux-arts et d'archéologie de Besançon et à 3,1 km de l'université de Besançon-Vesoul. L'aéroport de Dole-Jura, le plus proche, est implanté à 50 km. ",47.2343245,6.0277347
4,Besancon,Hotel Vauban,https://www.booking.com/hotel/fr/vauban-besancon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from_sustainable_property_sr=1&from=searchresults,8.5,"L'Hotel Vauban vous accueille à Besançon, à 2 minutes à pied du musée des beaux-arts et d'archéologie, et à 18 minutes de marche de la Citadelle. Il vous propose une connexion Internet gratuite, une réception ouverte 24h/24 ainsi qu'une terrasse.
Desservies par un ascenseur, toutes les chambres insonorisées disposent d'une télévision à écran plat, d'un minibar et d'un téléphone. Leur salle de bains est dotée d'articles de toilette gratuits, d'un sèche-cheveux et d'une baignoire ou d'une douche.
L'Hotel Vauban sert des petits-déjeuners buffet et continentaux tous les matins. L'établissement abrite aussi 2 restaurants, l'un italien et l'autre servant des repas traditionnels.
Des chambres accessibles aux personnes à mobilité réduite sont également proposées. Enfin, l'hôtel se trouve à 5 minutes en voiture de la gare de Besançon et à 15 minutes de marche de l'église Sainte-Madeleine. ",47.23986296,6.02139884
5,Besancon,Brit Hotel Besancon l'Horloge,https://www.booking.com/hotel/fr/kyriad-besancon-palente.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from=searchresults,7.4,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Brit Hotel Besancon l'Horloge ! 
 pour économiser.
Situé à Besançon, à 7 km de Micropolis, le Brit Hotel Besancon l'Horloge propose un bar, un parking privé gratuit, un salon commun et une terrasse. L'établissement se trouve à environ 3,4 km du musée des beaux-arts et d'archéologie de Besançon, à 3,6 km du musée du temps de Besançon et à 3,7 km de la cathédrale Saint-Jean de Besançon. Vous profiterez d'un service d'étage et d'une connexion Wi-Fi gratuite dans l'ensemble des locaux.
Toutes les chambres sont équipées d'une télévision par satellite à écran plat, d'une bouilloire, d'une douche, d'un sèche-cheveux et d'un bureau. Les chambres comprennent une armoire et une salle de bains privative.
Un petit-déjeuner buffet et sans gluten est servi chaque matin au Brit Hotel Besancon l'Horloge.
Vous pourrez pratiquer diverses activités à Besançon et dans ses environs, telles que la randonnée.
Le Brit Hotel Besancon l'Horloge se trouve à 5 km de l'université de Besançon Vesoul et à 3,8 km de l'hôtel de ville. L'aéroport de Dole-Jura, le plus proche, est implanté à 53 km. ",47.26358654,6.05153292
6,Besancon,Zenitude Hôtel-Résidences Les Hauts Du Chazal,https://www.booking.com/hotel/fr/residence-hauts-du-chazal.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from_sustainable_property_sr=1&from=searchresults,8.0,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Zenitude Hôtel-Résidences Les Hauts Du Chazal ! 
 pour économiser.
Le Zenitude Hôtel-Résidences Les Hauts Du Chazal est situé à proximité du grand centre commercial Chateaufarineau, à seulement 15 minutes du centre-ville. Le Zenitude Hôtel & Résidence Les Hauts Du Chazal bénéficie d'un cadre agréable et calme. Sa réception est ouverte 24h/24.
Toutes les chambres sont dotées d’une connexion Wi-Fi gratuite, d’une télévision par satellite, d’une kitchenette avec micro-ondes et d’un petit coin repas. Pour les séjours de 4 à 7 nuits, le service de ménage est effectué une seule fois. Il est assuré une fois par semaine pour les séjours de 8 nuits ou plus.
Vous avez la possibilité de vous restaurer avec nos formules gourmandes à emporter composées d'un plat chaud, d'une boisson et d'un dessert. Vous pourrez choisir parmi une vaste sélection de délicieux plats pour un repas en toute tranquillité.
Le Zenitude Hôtel & Résidence Les Hauts Du Chazal sert un petit-déjeuner buffet tous les jours. Un parking est mis gratuitement à votre disposition.
Lors de votre séjour, vous pourrez visiter de nombreux sites tels que la cathédrale Saint-Jean et plusieurs musées, dont le musée des Beaux-Arts. Un arrêt de tramway, qui vous permettra de rejoindre directement la gare et le centre-ville en 20 minutes, est accessible à 20 mètres. ",47.22448656,5.95612407
7,Besancon,ibis budget Besançon Centre Gare,https://www.booking.com/hotel/fr/ibis-budget-besanasson-centre-gare.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from_sustainable_property_sr=1&from=searchresults,7.7,"Situé à Besançon, à seulement 100 mètres de la gare de la Viotte, l'hôtel ibis budget Besançon Centre Gare propose des chambres simples dotées d'une connexion Wi-Fi gratuite et d'un accès 24h/24.
Chaque chambre est dotée de la climatisation et comprend une télévision à écran plat. La salle de bains privative est équipée d'une douche. Un petit-déjeuner buffet est servi tous les jours et vous trouverez des restaurants locaux à moins d'1 minute à pied.
Le palais Granvelle est situé à 2 km de l'hôtel et la Citadelle de Besançon, chef d’œuvre de Vauban inscrit au patrimoine mondial de l'UNESCO, est à 2,5 km. Le centre-ville de Besançon est accessible en 15 minutes à pied. ",47.24684641,6.02312028
8,Besancon,Hotel Victor Hugo & Spa,https://www.booking.com/hotel/fr/logis-de-france-florel.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from=searchresults,8.5,"L'Hotel Victor Hugo & Spa propose un hébergement à 50 mètres de la gare de Besançon-Viotte et à seulement 15 minutes à pied du centre-ville historique de Besançon. De nombreux logements donnent sur un jardin intérieur.
Tous les hébergements sont munis d’une salle de bains privative, d’une télévision par satellite, d’un téléphone et d’une connexion Wi-Fi gratuite.
Avant de partir à la découverte de la capitale de la Franche-Comté, vous pourrez prendre le petit-déjeuner sur place afin de bien commencer la journée.
Équipées et modulables, les salles de réunion sur place peuvent accueillir des groupes de 45 personnes maximum.
Sur place, toutes les personnes âgées d’au moins 12 ans pourront profiter de la salle de sport, de la piscine extérieure chauffée, du sauna, des 2 jacuzzis, du hammam, de la douche sensorielle et de la salle de détente munie d’un mur de sel. Des massages utilisant les produits de marque Cinq Mondes sont également proposés.
Un parking privé sécurisé est mis à votre disposition sur place. ",47.24741871,6.02364331
9,Besancon,Hotel Du Nord,https://www.booking.com/hotel/fr/du-nord-besancon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from=searchresults,8.1,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Du Nord ! 
 pour économiser.
Cet hôtel est situé au cœur de Besançon, à seulement 700 mètres des rives du Doubs. Vous bénéficierez d'une connexion Wi-Fi gratuite.- une connexion Wi-Fi et vous pourrez vous détendre dans le bar-salon de l'hôtel.
Décorées avec simplicité, toutes les chambres comprennent une télévision par satellite à écran plat. Desservies par un ascenseur, les chambres comprennent une salle de bains privative.
Un petit-déjeuner buffet composé de jus d'orange frais et de spécialités régionales est servi tous les matins dans la salle prévue à cet effet.
L'église Sainte-Madeleine se trouve à 10 minutes à pied et la gare de Besançon-Viotte est à 1,5 km de l'hôtel. Le musée des beaux-arts et d'archéologie de Besançon se trouve à seulement 450 mètres.
Un local à vélos est disponible gratuitement sur place. Des frais peuvent s'appliquer pour les motos. ",47.23727603,6.02586955
10,Besancon,Doubs Hotel - Besançon Ecole Valentin,https://www.booking.com/hotel/fr/besanconecolevalentin.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from=searchresults,8.1,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Doubs Hotel - Besançon Ecole Valentin ! 
 pour économiser.
Le Doubs Hotel - Besançon Ecole Valentin est un hôtel 3 étoiles avec terrasse situé à Besançon. Il bénéficie d'un salon commun et d'une connexion Wi-Fi gratuite. La gare ferroviaire d'École-Valentin se trouve à 400 mètres de l'établissement.
Les chambres sont équipées d’une télévision par câble à écran plat. Leur salle de bains privative est pourvue d’une baignoire. Vous disposerez aussi d’une armoire.
Un petit-déjeuner continental est servi tous les matins sur place.
Vous séjournerez à 4,3 km de la gare ferroviaire de Besançon-Viotte et à 8,7 km de la gare ferroviaire de Besançon Franche-Comté TGV. Le Doubs Hotel - Besançon Ecole Valentin se trouve à 8 km de Micropolis. L’aéroport de Dole-Jura, le plus proche, est à 61 km de l’hôtel. ",47.27069957,5.99509656
11,Dijon,L'aparthoteL LhL,https://www.booking.com/hotel/fr/aparthotel-lhl.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=f40585cfadec0582&srepoch=1659553312&from=searchresults,8.0,"Doté d'un grand jardin, L'aparthoteL LhL propose des hébergements avec une connexion Internet par câble gratuite au cœur de Dijon, à 5 minutes de marche de la gare. Vous pourrez profiter sur place d'un parking sécurisé moyennant des frais supplémentaires et sous réserve de disponibilité.
Tous les appartements comprennent un coin salon/repas ainsi qu'une kitchenette équipée d'un micro-ondes, d'un réfrigérateur et de plaques de cuisson. Une connexion Wi-Fi, un service de blanchisserie, des lave-linge et des sèche-linge sont mis gratuitement à votre disposition.
L'établissement sert un petit-déjeuner continental, que vous pourrez également prendre en chambre sur demande. Vous trouverez des supérettes, des boulangeries, des restaurants et des cinémas à seulement quelques pas.
Vous pourrez vous détendre sur la terrasse ou dans le jardin de l'appart'hôtel, orné de plantes, d'arbres et de fleurs. Un barbecue et du matériel de repassage sont par ailleurs disponibles.
L'aparthoteL LhL est à 600 mètres de la cathédrale de Dijon et à 10 minutes de marche du palais des ducs de Bourgogne. Vous pourrez rejoindre la place Darcy en 2 minutes à pied, et le centre de conventions de Dijon est à 5 minutes de route. Un parking sécurisé est disponible moyennant des frais supplémentaires. ",47.32566596,5.03518894
12,Besancon,ibis Besançon la City,https://www.booking.com/hotel/fr/ibis-besancon-la-city.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from_sustainable_property_sr=1&from=searchresults,7.8,"L’ibis Besançon la City se trouve sur les rives du Doubs, dans le quartier d’affaires La City, à 10 minutes de marche du centre-ville de Besançon et de ses musées. Vous rejoindrez la Citadelle en 35 minutes à pied.
L’établissement propose des chambres climatisées, dont 4 sont accessibles aux personnes à mobilité réduite.
Tous les matins, vous dégusterez un petit-déjeuner buffet incluant des mets sucrés et salés tels que des œufs, de la salade de fruits, des yaourts et des jus de fruits. Le restaurant Bistro Régent propose un menu de style bistro à base de produits frais.
Une réception ouverte 24h/24 est présente sur place et un parking souterrain sécurisé est disponible moyennant des frais supplémentaires. ",47.2354914,6.01498839
13,Dijon,Kyriad Dijon Est Mirande,https://www.booking.com/hotel/fr/kyriad-dijon-est-mirande.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=f40585cfadec0582&srepoch=1659553312&from=searchresults,7.4,"Cet hôtel-restaurant est un établissement fonctionnel situé à l'est de Dijon, à 15 minutes de route de la gare, du parc des expositions et du centre-ville. Il vous propose des chambres confortables avec connexion Wi-Fi gratuite, ainsi qu'une piscine extérieure chauffée.
Le Kyriad Dijon Est Mirande bénéficie d'un emplacement idéal pour faire une escale. Le centre-ville de Dijon se situe à seulement quelques minutes en voiture. Vous aurez en outre facilement accès aux autoroutes A6 et A31. La station de tramway Piscine Olympique se trouve à seulement 100 mètres.
Un parking privé est disponible gratuitement sur place, ce qui vous permettra de pouvoir parcourir la Bourgogne en voiture.
L'établissement possède une salle de remise en forme, et un parcours de golf 18 trous est accessible en quelques minutes en voiture.
Disponible 24h/24, le personnel amical et attentionné du Kyriad Dijon Est Mirande sera ravi de vous aider à organiser votre séjour à Dijon. ",47.31154757,5.08031309
14,Besancon,Hotel Restaurant Siatel Chateaufarine,https://www.booking.com/hotel/fr/siatel-chateaufarine.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=304385cf857c0847&srepoch=1659553312&from_sustainable_property_sr=1&from=searchresults,7.9,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Restaurant Siatel Chateaufarine ! 
 pour économiser.
Doté d’une connexion Wi-Fi gratuite, l’Hotel Restaurant Siatel Chateaufarine propose des hébergements à 7,5 km du centre de Besançon, en Bourgogne-Franche-Comté. Vous pourrez vous détendre sur la terrasse ou jouer au billard dans le bar de l’établissement. La climatisation est disponible dans les parties communes.
Toutes les chambres sont insonorisées et disposent d’une télévision à écran plat, d’un bureau ainsi que d’un téléphone. Certaines sont climatisées et munies d’une connexion Wi-Fi haut débit. Leur salle de bains privative est pourvue d’un sèche-cheveux.
Le restaurant propose pour le déjeuner et le dîner un buffet composé de plats, de desserts et de fromages français traditionnels. Un petit-déjeuner est servi tous les matins.
Un parking privé est disponible gratuitement sur place, et la gare de Besançon-Viotte se trouve à 7,7 km. L’autoroute A36 ainsi que le musée des beaux-arts et d’archéologie sont respectivement situés à 6,2 et 8,2 km. ",47.21613222,5.94183326
15,Strasbourg,Hotel Arok,https://www.booking.com/hotel/fr/arok-strasbourg.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=134285cf32810179&srepoch=1659553312&from_sustainable_property_sr=1&from=searchresults,8.8,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Arok ! 
 pour économiser.
Situé à Strasbourg, à moins de 1,9 km du marché de Noël, l'Hotel Arok propose un bar, des chambres pour les personnes souffrant d'allergies et un salon commun. Vous bénéficierez gratuitement d’une connexion Wi-Fi dans l'ensemble des locaux. L’établissement est installé à 2,6 km du jardin botanique de l'université de Strasbourg, à 2,5 km de l'église Saint-Paul et à 2,7 km du quartier de la Petite France. Offrant une vue sur la ville, cet hôtel dispose d’une terrasse bien exposée et d’une réception ouverte 24h/24.
Les chambres comportent la climatisation, un bureau, un coffre-fort, une télévision à écran plat ainsi qu’une salle de bains privative pourvue d’une douche. Le linge de lit et les serviettes sont fournis.
Le matin, vous pourrez déguster un petit-déjeuner buffet ou continental sur place.
L’Hotel Arok possède un sauna.
L’établissement est implanté à 2,9 km de la cathédrale de Strasbourg et à 3,4 km du Parlement européen. L’aéroport international de Strasbourg, le plus proche, se trouve à 12 km de l’Hotel Arok. ",48.584163,7.735927
16,Eguisheim,Résidence Vénus,https://www.booking.com/hotel/fr/ra-c-sidence-va-c-nus.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=6cdd85cfed2f0598&srepoch=1659553312&from=searchresults,8.8,"Situé le long de la route des vins d'Alsace, l'appartement 1 chambre de la Résidence Vénus se trouve à 13 km du club de golf d'Ammerschwihr. L'établissement dispose d'une télévision, d'une radio et d'une cuisine entièrement équipée.
Cet appartement moderne dispose d'un salon avec un canapé-lit et un lecteur CD. La cuisine est équipée d'un four, d'une cuisinière et d'un grille-pain. Gratuit Une connexion Wi-Fi est disponible et la salle de bains privative est équipée d'une douche.
Situé dans le village historique d'Eguisheim, cet établissement se trouve à 15 minutes de route de Colmar et à 32 km du château de Koenigsbourg. ",48.04363894,7.30606377
17,Eguisheim,B&B Relais du Vigneron - Jean-Luc et Bruno Meyer,https://www.booking.com/hotel/fr/relais-du-vigneron-meyer.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=6cdd85cfed2f0598&srepoch=1659553312&from=searchresults,9.2,"Situé à Eguisheim, en Alsace, à proximité du marché de Noël, le B&B Relais du Vigneron - Jean-Luc et Bruno Meyer propose des hébergements avec connexion Wi-Fi et parking privé gratuits.
Dotés d'un balcon, certains logements sont climatisés et disposent d'un coin repas et d'un coin salon avec une télévision par satellite. Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux.
Ce Bed & Breakfast sert un petit-déjeuner continental ou à la carte.
Lors de votre séjour au B&B Relais du Vigneron - Jean-Luc et Bruno Meyer, vous pourrez faire de la randonnée et du vélo dans les environs ou profiter du jardin.
L'aéroport de Bâle-Mulhouse-Fribourg, le plus proche, est implanté à 58 km. ",48.0431,7.303982
18,Eguisheim,Au coup de coeur,https://www.booking.com/hotel/fr/au-coup-de-coeur.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=6cdd85cfed2f0598&srepoch=1659553312&from_sustainable_property_sr=1&from=searchresults,9.5,"Situé à Eguisheim, l'établissement Au coup de coeur propose un service de prêt de vélos, une connexion Wi-Fi gratuite et une vue sur la ville. Offrant une vue sur la montagne, il se trouve à 200 mètres du marché de Noël d'Eguisheim.
Cette maison de vacances comprend 2 chambres, une cuisine avec lave-vaisselle, une télévision à écran plat, un coin salon et une salle de bains avec douche. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.
La région est prisée pour pratiquer la randonnée, le ski et le vélo. Cette maison de vacances possède un local à skis.
L'aéroport de Bâle, le plus proche, est implanté à 52 km. ",48.0437876,7.3049667
19,Eguisheim,Guesthouse Les 3 Chateaux,https://www.booking.com/hotel/fr/guesthouse-les-3-chateaux.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=6cdd85cfed2f0598&srepoch=1659553312&from=searchresults,8.6,"Situé à 100 mètres du marché de Noël d'Eguisheim, le Guesthouse Les 3 Chateaux propose une terrasse et une connexion Wi-Fi gratuite.
Revêtus de carrelage, les logements disposent d’un coin salon avec une télévision par câble à écran plat et d’une salle de bains privative. Dotée d’un coin repas, leur cuisine entièrement équipée comporte un micro-ondes, un réfrigérateur, un four, une bouilloire et une machine à café.
Pendant votre séjour, vous pourrez vous détendre dans le jardin et partir en randonnée dans les environs.
L'aéroport le plus proche, celui de Bâle-Mulhouse-Fribourg, est implanté à 52 km. ",48.0433578,7.3075508
20,Eguisheim,notre maison à Eguisheim,https://www.booking.com/hotel/fr/notre-maison-a-eguisheim.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=6cdd85cfed2f0598&srepoch=1659553312&from=searchresults,8.9,"Situé à Eguisheim, à moins de 1 km du marché de Noël, l'hébergement notre maison à Eguisheim offre une vue sur la ville. Cette maison de vacances propose gratuitement un parking privé, une connexion Wi-Fi et une réception ouverte 24h/24.
Cette maison de vacances comprend 3 chambres, 2 salles de bains, du linge de lit, des serviettes, une télévision par satellite à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur le jardin. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.
Lors de votre séjour, vous pourrez profiter d'un jardin avec barbecue et faire du ski dans les environs.
L'aéroport de Bâle-Mulhouse-Fribourg, le plus proche, est implanté à 58 km. ",48.041599,7.306161
21,Eguisheim,Les chambres du domaine,https://www.booking.com/hotel/fr/les-chambres-du-domaine.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=6cdd85cfed2f0598&srepoch=1659553312&from=searchresults,9.3,"Situé à Eguisheim, en Alsace, avec le marché de Noël d'Eguisheim Situé à proximité, l'établissement Les chambres du domaine propose gratuitement une connexion Wi-Fi et un parking privé.
Tous les logements disposent d'une salle de bains privative avec douche, de la climatisation, d'une télévision à écran plat et d'un grille-pain.
Ce Bed & Breakfast sert un petit-déjeuner à la carte.
Vous pourrez profiter d'une terrasse sur place et faire de la randonnée dans les environs.
L'aéroport de Bâle-Mulhouse-Fribourg, le plus proche, est implanté à 57 km. ",48.042963,7.307216
22,Eguisheim,Résidence Pierre & Vacances Le Clos d'Eguisheim,https://www.booking.com/hotel/fr/residence-pierre-et-vacances-le-clos-d-eguisheim.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=6cdd85cfed2f0598&srepoch=1659553312&from_sustainable_property_sr=1&from=searchresults,7.9,"La Résidence Pierre & Vacances Le Clos d’Eguisheim est située à 700 mètres du centre du village d’Eguisheim en Alsace, le long de la route des vins. La résidence propose une piscine intérieure chauffée et des appartements entièrement équipés.
Dotés d’une terrasse ou d’une loggia pourvue de mobilier de jardin, les appartements entièrement meublés comprennent tous une pièce à vivre séparée, ainsi qu’une salle de bains privative. Leur cuisine est équipée de plaques de cuisson vitrocéramique, d’un réfrigérateur et d’une cafetière. Une connexion Wi-Fi est disponible moyennant des frais supplémentaires. Un service de boulangerie est assuré moyennant des frais supplémentaires.
La Résidence Pierre & Vacances donne sur la colline des Trois-Châteaux. L’établissement se trouve à seulement 6,5 km du centre-ville de Colmar et à 30 km de la frontière allemande. Le parking est gratuit et un service de prêt de livres ou de jeux de société est assuré.
L’établissement est détenteur du label Clé Verte. ",48.04502734,7.31185466
23,Eguisheim,Le Hameau d'Eguisheim - Chambres d'hôtes & Gîtes,https://www.booking.com/hotel/fr/le-hameau-d-eguisheim.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=6cdd85cfed2f0598&srepoch=1659553312&from=searchresults,9.0,"Occupant une maison à colombages typiquement alsacienne, Le Hameau d'Eguisheim propose des chambres d'hôtes et des hébergements indépendants sur un domaine avec un vignoble. L'établissement se trouve au cœur du village médiéval d'Eguisheim.
Décorées dans un style unique, toutes les chambres disposent d'une salle de bains privative, d'une connexion Wi-Fi gratuite, d'une télévision à écran plat et d'un plateau/bouilloire. L'appartement indépendant peut accueillir jusqu'à 6 personnes et dispose de sa propre cuisine.
Un petit-déjeuner est servi chaque matin dans l'ancienne cave à vin de l'établissement. Vous pourrez également vous détendre dans la pièce à vivre commune adjacente ou sur la terrasse donnant sur la cour intérieure.
Dans la région, vous pourrez pratiquer des activités telles que la randonnée, le VTT et les marchés de Noël. Le marché de Noël d'Eguisheim se trouve à 57 mètres. ",48.04252897,7.30712727
